"","id","county","name","type","location","gloves","mask","homeade","gender","age","uncover_nose","touch_face","remove_mask","broke_6ft","date","avg_zscore_price_index","median_zscore_price_index","pop_total","age_two_bins","case_rate","no_cases"
"148","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"149","store_1","dane","pns","grocery","urban",0,0,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"150","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"151","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"152","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"153","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"154","store_1","dane","pns","grocery","urban",0,0,0,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"155","store_1","dane","pns","grocery","urban",0,1,0,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"156","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"157","store_1","dane","pns","grocery","urban",0,0,0,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"158","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"159","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"160","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"161","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"162","store_1","dane","pns","grocery","urban",0,1,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"163","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"164","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"165","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"166","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"167","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"168","store_33","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"6.01.20",0.10117439700063,-0.0446975729572259,546695,"0-29",13.44442514,735
